"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN","TOBS","WDMV","WT01","WT03","WT11"
"USC00443204","FREDERICKSBURG, VA US","2014-08-28","0.00",,"87","59","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-08-29","0.00",,"87","56","74",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-08-30","0.00",,"81","64","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-08-31","0.00",,"86","67","77",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-01","0.20",,"93","73","75",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-02","0.13",,"93","71","71",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-03","0.02",,"94","71","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-04","0.00",,"94","69","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-05","0.00",,"87","68","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-06","0.00",,"91","71","76",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-07","0.00",,"93","69","69",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-08","0.00",,,"65","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-09","0.05",,,"64","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-10","0.02",,"75","65","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-11","0.00",,"82","65","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-12","0.00",,"90","63","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-13","0.00",,,"63","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-14","0.09",,"70","50","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-15","0.00",,"72","52","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-16","0.00",,,,,,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-17","0.00",,"77","55","55",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-18","0.00",,"78","52","57",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-19","0.00",,"74","57","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-20","0.00",,"76","57","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-21","0.00",,"82","57","59",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-22","0.00",,"87","57","66",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-23","0.00",,"87","49","49",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-24","0.00",,"69","49","55",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-25","0.33",,"79","55","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-26","0.06",,"65","58","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-27","0.00",,"75","52","54",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-28","0.00",,"80","52","53",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-29","0.00",,"81","53","59",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-09-30","0.00",,"70","59","63",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-01","0.05",,"74","59","64",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-02","0.00",,"75","59","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-03","0.00",,"78","59","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-04","0.05",,"76","60","63",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-05","0.00",,"76","38","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-06","0.00",,"76","38","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-07","0.00",,"76","43","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-08","0.64",,"76","57","59",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-09","0.00",,"78","46","49",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-10","0.00",,"73","49","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-11","0.23",,"65","53","55",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-12","0.04",,"56","51","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-13","0.01",,"61","52","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-14","0.00",,"69","58","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-15","0.04",,"79","62","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-16","0.82",,"79","57","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-17","0.00",,"70","50","50",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-18","0.00",,"74","50","56",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-19","0.00",,"71","48","51",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-20","0.00",,"62","37","37",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-21","0.00",,"68","37","51",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-22","0.22",,"68",,,,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-23","0.43",,"56","51","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-24","0.00",,"66","49","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-25","0.00",,"68","38","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-26","0.00",,"72","38","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-27","0.00",,"73","36","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-28","0.00",,"73","36","49",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-29","0.00",,"83","49","63",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-30","0.00",,"71","39","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-10-31","0.00",,"61","38","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-01","0.00",,"57","37","46",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-02","0.02",,"50","42","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-03","0.00",,"51","29","30",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-04","0.00",,"59","30","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-05","0.00",,"62","36","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-06","0.10",,"59","45","46",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-07","0.15",,"64","36","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-08","0.00",,"58","28","32",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-09","0.00",,"54","32","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-10","0.00",,"60","33","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-11","0.00",,"66","33","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-12","0.00",,"74","36","55",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-13","0.00",,"67","41","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-14","0.04",,"46","33","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-15","0.00",,"43","22","22",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-16","0.00",,"46","22","35",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-17","0.06",,"48","35","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-18","0.36",,"57","27","28",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-19","0.00",,"36","17","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-20","0.00",,"40","18","34",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-21","0.00",,"56","26","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-22","0.00",,"40","18","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-23","0.00",,"51","18","34",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-24","0.00",,"74","34","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-25","0.00",,"74","55","55",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-26","0.36",,"56","43","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-27","0.86",,"43","35","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-28","0.00",,"45","26","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-29","0.00",,"42","26","30",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-11-30","0.00",,"50","30","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-01","0.00",,"68","43","54",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-02","0.34",,"74","36","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-03","0.22",,"40","32","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-04","0.00",,"48","25","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-05","0.08",,"46","31","40",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-06","0.04",,"42","39","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-07","0.36",,"59","36","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-08","0.00",,"47","31","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-09","0.13",,"38","32","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-10","0.00",,"46","34","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-11","0.00",,"46","29","29",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-12","0.00",,"47","29","40",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-13","0.00",,"46","25","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-14","0.00",,"49",,,,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-15","0.00",,"58",,"32",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-16","0.00",,"59","26","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-17","0.48",,"48","31","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-18","0.00",,"58","30","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-19","0.00",,"43","31","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-20","0.00",,"42","23","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-21","0.00",,"37","26","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-22","0.00",,"45",,"34",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-23","0.26",,"40","34","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-24","0.66",,"46","34","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-25","0.34",,"61","44","51",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-26","0.00",,"56","28","28",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-27","0.00",,"55",,,,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-28","0.00",,"59",,"53",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-29","0.14",,"59",,"41",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-30","0.00",,"43","36","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2014-12-31","0.00",,"42","21","23",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-01","0.00",,"40","22","24",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-02","0.00",,"46","23","32",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-03","0.00",,"47","25","37",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-04","0.11",,"51","37","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-05","0.00",,"64","35",,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-06","0.00",,"44","28","28",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-07","0.00",,"39",,"26",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-08","0.00",,"29","8","9",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-09","0.00",,"29","8","29",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-10","0.00",,"43","17","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-11","0.00",,"34","11","11",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-12","0.19",,"44",,"37",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-13","0.49",,"42","35","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-14","0.02","0","37","23","24",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-15","0.00",,"32","23","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-16","0.00",,"39","23","23",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-17","0.00",,"51","22","24",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-18","0.03",,"44","24",,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-19","0.43",,"53","30","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-20","0.00",,"52","25","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-21","0.00",,"51","26","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-22","0.00",,"38","31","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-23","0.00",,"50","25","25",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-24","1.15",,"44","25","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-25","0.00",,"44","29","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-26","0.23",,"52","36","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-27","0.17",,"42","28","29",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-28","0.01",,"36","23","24",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-29","0.00",,"40","18","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-30","0.00",,"42","18","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-01-31","0.00",,"43","17","22",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-01","0.00",,"39","17","27",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-02","0.08",,"49","27","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-03","0.25",,"52","20","23",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-04","0.00",,"40","23","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-05","0.00",,"58","23","40",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-06","0.00",,"40","12","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-07","0.00",,"39","18","27",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-08","0.00",,"57","27","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-09","0.00",,"70","39","41",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-10","0.23",,"44","31","32",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-11","0.02",,"39","28","29",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-12","0.00",,"47","28","28",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-13","0.08",,"42","13","13",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-14","0.00",,"30","12","27",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-15","0.00",,"46","11","11",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-16","0.00",,"22","11","11",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-17","0.70","7","18","11","16",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-18","0.00",,"33","5","5",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-19","0.00",,"37","5","10",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-20","0.00",,"19","-2","-2",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-21","0.00",,"23","-3","8",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-22","0.75",,"34","8","34",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-23","0.00",,"49","32","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-24","0.00",,"37","9","13",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-25","0.00",,"28","13","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-26","0.17","4","45","18","29",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-27","0.00","1","37","28","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-02-28","0.00",,"37","17","18",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-01","0.30",,"35","18","25",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-02","0.00",,"40","25","33",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-03","0.01",,"48","26","26",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-04","0.11",,"50","26","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-05","0.56",,"56","38","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-06","0.80","6","39","14",,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-08","0.00",,,,,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-10","0.00",,"64","34","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-11","0.16",,"61","39","56",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-12","0.10",,"60","37","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-13","0.00",,"60","30","31",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-14","0.19",,"60","30","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-15","0.13",,"56","38","40",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-16","0.00",,"61","40","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-17","0.00",,"73","42","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-18","0.00",,"61","29","30",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-19","0.00",,"53","30","34",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-20","0.53",,"54","34","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-21","0.15",,"46","36","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-22","0.00",,"63","39","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-23","0.00",,"59","38","38",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-24","0.00",,"51","36","37",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-25","0.00",,"52","32","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-26","0.00",,"55","36","49",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-27","0.73",,"76","42","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-28","0.22",,,"32","32",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-29","0.00",,"37","24","25",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-30","0.00",,"49","25","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-03-31","0.00",,"65","34","34",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-01","0.00",,"73","34","35",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-02","0.00",,"62","35","36",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-03","0.00",,"73","36","63",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-04","0.00",,"75","49","51",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-05","0.00",,"74","32","32",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-06","0.00",,"75","32","41",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-07","0.09",,"76","41","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-08","0.05",,"65","40","47",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-09","0.37",,"53","44","44",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-10","0.45",,"53","44","46",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-11","0.00",,"77","45","47",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-12","0.00",,"69","37","37",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-13","0.00",,,"37",,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-14","0.01",,"80","61","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-15","1.24",,"64","50","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-16","0.00",,"65","44","44",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-17","0.17",,"74","44","57",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-18","0.09",,"80","56","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-19","0.00",,"81","52","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-20","1.18",,"70","54","66",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-21","0.29",,"80","57","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-22","0.00",,"69","43","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-23","0.00",,"74","39","39",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-24","0.00",,"61","39","42",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-25","0.00",,"64","40","47",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-26","0.44",,"50","41","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-27","0.00",,"64","39","41",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-28","0.00",,"61","41","43",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-29","0.00",,"70","43","44",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-04-30","0.00",,"76","44","51",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-01","0.06",,"73","51","53",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-02","0.00",,"61","47","48",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-03","0.00",,"74","45","48",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-04","0.00",,"80","48","50",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-05","0.00",,"85","45","59",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-06","0.10",,"87","59","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-07","0.00",,"83","58","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-08","0.00",,"80","56","57",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-09","0.00",,"82","57","63",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-10","0.00",,"82","63","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-11","0.00",,"82","64","66",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-12","0.03",,"82","66","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-13","0.00",,"89","62","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-14","0.00",,"69","49","49",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-15","0.00",,"71","49","52",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-16","0.00",,"80","52","66",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-17","0.58",,"89","66","69",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-18","0.00",,"87","67","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-19","0.97",,"89","67","69",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-20","0.00",,"89","60","61",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-21","0.01",,"74","54","54",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-22","0.35",,"55","48","48",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-23","0.00",,"76","45","45",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-24","0.00",,"75","45","53",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-25","0.00",,"84","52","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-26","0.00",,"84","62","64",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-27","0.00",,"87","63","71",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-28","0.00",,"89","67","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-29","0.00",,"87","67","72",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-30","0.40",,"84","66","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-05-31","0.00",,"88","67","69",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-01","0.02",,"89","68","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-02","0.66",,"88","67","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-03","0.24",,"71","57","57",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-04","0.70",,"60","56","58",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-05","0.30",,"63","57","59",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-06","0.00",,"69","58","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-07","0.00",,"82","62","64",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-08","0.00",,"80","59","62",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-09","0.05",,"88","62","69",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-10","0.00",,"86","60","60",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-11","0.00",,"86","60","65",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-12","0.00",,"92","65","74",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-13","0.00",,"93","65","82",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-14","0.13",,"92","74","76",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-15","0.00",,"92","72","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-16","0.67",,"94","72","72",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-17","0.00",,"93","72","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-18","0.45",,"80","67","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-19","0.07",,"90","68","71",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-20","0.00",,"90","67","71",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-21","0.27",,"92","71","76",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-22","0.00",,"92","71","74",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-23","0.00",,"92","72","73",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-24","0.90",,"95","66","66",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-25","0.00",,"83","66","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-26","0.65",,"87","67","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-27","0.50",,"80","67","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-28","1.20",,,,,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-29","0.00",,,,,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-06-30","0.00",,,,,,,,
"USC00443204","FREDERICKSBURG, VA US","2015-07-01","1.05",,"87","66","68",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-07-02","0.03",,"86","68","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-07-03","0.00",,"75","62","67",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-07-04","0.00",,"81","63","70",,,,
"USC00443204","FREDERICKSBURG, VA US","2015-07-05","0.02",,"85","68","69",,,,
